agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_deprov_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect2m_rbd|nalu_mate2m_rbd|prom_lect2m_rbd|prom_mate2m_rbd|dif_lect2m_rbd|dif_mate2m_rbd|difgru_lect2m_rbd|difgru_mate2m_rbd|sigdif_lect2m_rbd|sigdif_mate2m_rbd|siggru_lect2m_rbd|siggru_mate2m_rbd|marca_lect2m_rbd|marca_mate2m_rbd|marcadif_lect2m_rbd|marcadif_mate2m_rbd|palu_eda_ins_lect2m_rbd|palu_eda_ele_lect2m_rbd|palu_eda_ade_lect2m_rbd|palu_eda_ins_mate2m_rbd|palu_eda_ele_mate2m_rbd|palu_eda_ade_mate2m_rbd|noaplica|fecha_bbdd|codigo_bbdd
2022|2m|1|9|LICEO POLITECNICO ARICA|15|DE ARICA Y PARINACOTA|151|ARICA|15101|ARICA|151|Arica|6|4|1|1|88|81|218|242|13|37|-4|18|0|1|0|1|||||70.5|23.9|5.7|63|33.3|3.7|0|20231017|final20231017v2
2022|2m|10023|4|LICEO ALBERTO HURTADO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|3|2|3|1|71|69|230|232|-23|-14|-21|-26|-1|0|-1|-1|||||67.6|22.5|9.9|68.1|26.1|5.8|0|20231017|final20231017v2
2022|2m|10030|7|LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|3|2|3|1|119|121|254|271|-1|-21|3|13|0|-1|0|1|||||48.7|30.3|21|40.5|37.2|22.3|0|20231017|final20231017v2
2022|2m|10042|0|COLEGIO BICENTENARIO ELVIRA HURTADO DE MATTE DE SANTIAGO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|3|2|3|1|88|87|250|286|-19|-42|-1|28|-1|-1|0|1|||||46.6|30.7|22.7|35.6|31|33.3|0|20231017|final20231017v2
2022|2m|10044|7|CENTRO EDUCACIONAL ALBERTO HURTADO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|3|2|2|1|168|170|221|227|1|-1|-13|-11|0|0|-1|-1|||||69|22|8.9|72.9|24.7|2.4|0|20231017|final20231017v2
2022|2m|10052|8|LICEO POLITECNICO SAN FRANCISCO SOLANO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|134|Poniente|3|2|1|1|57|61|207|218|17|17|-15|-6|1|0|-1|0|||||82.5|15.8|1.8|77|19.7|3.3|0|20231017|final20231017v2
2022|2m|10058|7|COLEGIO POLIVALENTE PRINCIPE DE GALES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13106|ESTACIÓN CENTRAL|134|Poniente|3|2|3|1|82|82|219|225|-22|2|-32|-33|-1|0|-1|-1|||||75.6|18.3|6.1|74.4|23.2|2.4|0|20231017|final20231017v2
2022|2m|10069|2|COLEGIO MARQUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|3|2|3|1|60|57|261|266|-7|-36|10|8|0|-1|1|0|||||38.3|40|21.7|43.9|36.8|19.3|0|20231017|final20231017v2
2022|2m|10073|0|LICEO BICENTENARIO INDUSTRIAL VICENTE PEREZ ROSALES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13126|QUINTA NORMAL|134|Poniente|5|2|2|1|121|130|211|249|-5|8|-23|11|0|0|-1|1|||||77.7|15.7|6.6|51.5|37.7|10.8|0|20231017|final20231017v2
2022|2m|10075|7|LICEO POLIVALENTE LOS HEROES DE LA CONCEPCIÓN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|134|Poniente|6|4|1|1|47|48|231|204|0|1|9|-20|0|0|1|-1|||3||66|27.7|6.4|89.6|10.4|0|0|20231017|final20231017v2
2022|2m|10076|5|COMPLEJO EDUCACIONAL PEDRO PRADO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13117|LO PRADO|134|Poniente|6|4|1|1|116|120|228|216|25|13|6|-8|1|0|1|-1|||||67.2|25|7.8|80|17.5|2.5|0|20231017|final20231017v2
2022|2m|10077|3|LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13124|PUDAHUEL|134|Poniente|6|4|1|1|93|96|219|218|0|0|-3|-6|0|0|0|0|||3|3|67.7|25.8|6.5|77.1|21.9|1|0|20231017|final20231017v2
2022|2m|10091|9|ESCUELA PROFESORA GLADYS VALENZUELA V|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13117|LO PRADO|134|Poniente|6|4|2|1|44|45|218|208|13|-16|-16|-30|0|0|-1|-1|||||72.7|20.5|6.8|86.7|11.1|2.2|0|20231017|final20231017v2
2022|2m|10106|0|LICEO BICENTENARIO POETA PABLO NERUDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13117|LO PRADO|134|Poniente|6|4|2|1|26|29|247|234|-16|-14|13|-4|0|0|1|0|||||53.8|34.6|11.5|58.6|37.9|3.4|0|20231017|final20231017v2
2022|2m|10126|5|COMPLEJO EDUCACIONAL CERRO NAVIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|134|Poniente|6|4|1|1|22|21|233|218|40|25|11|-6|1|0|1|0|||||68.2|22.7|9.1|76.2|23.8|0|0|20231017|final20231017v2
2022|2m|1013|8|LICEO DE SALAMANCA|4|DE COQUIMBO|42|CHOAPA|4204|SALAMANCA|43|Choapa|2|1|1|1|82|84|223|218|-7|1|1|-6|0|0|0|0|||||69.5|23.2|7.3|78.6|17.9|3.6|0|20231017|final20231017v2
2022|2m|10130|3|LICEO CIUDAD DE BRASILIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13124|PUDAHUEL|134|Poniente|6|4|1|2|29|29|242|230|-13|-5|20|6|0|0|1|0|||||48.3|44.8|6.9|79.3|17.2|3.4|0|20231017|final20231017v2
2022|2m|10140|0|ESCUELA PARTICULAR FRINGS COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13117|LO PRADO|134|Poniente|3|2|3|1|30|28|266|292|3|25|15|34|0|1|1|1|||||33.3|36.7|30|21.4|46.4|32.1|0|20231017|final20231017v2
2022|2m|10158|3|COLEGIO BICENTENARIO SAN DAMIAN DE MOLOKAI|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|134|Poniente|3|2|2|1|70|67|243|265|-31|-36|9|27|-1|-1|1|1|||||52.9|27.1|20|44.8|38.8|16.4|0|20231017|final20231017v2
2022|2m|10162|1|LICEO TENIENTE DAGOBERTO GODOY NO.3|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13117|LO PRADO|134|Poniente|3|2|3|1|40|41|241|258|-6|0|-10|0|0|0|-1|0|||||52.5|42.5|5|46.3|39|14.6|0|20231017|final20231017v2
2022|2m|10164|8|COLEGIO SAN FRANCISCO JAVIER|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|134|Poniente|3|2|2|1|36|36|229|248|-24|7|-5|10|-1|0|0|1|||||63.9|22.2|13.9|55.6|38.9|5.6|0|20231017|final20231017v2
2022|2m|10187|7|COLEGIO BICENTENARIO MADRE ANA EUGENIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13124|PUDAHUEL|134|Poniente|3|2|2|1|99|91|249|259|-39|-67|15|21|-1|-1|1|1|||||44.4|33.3|22.2|47.3|31.9|20.9|0|20231017|final20231017v2
2022|2m|10193|1|COLEGIO POLIV. SAINT ORLAND N 3|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13103|CERRO NAVIA|134|Poniente|3|2|2|1|38|39|249|254|-19|-48|15|16|-1|-1|1|1|||||47.4|36.8|15.8|43.6|46.2|10.3|0|20231017|final20231017v2
2022|2m|10196|6|LICEO INDUSTRIAL BICENTENARIO BENJAMIN DAVILA LARRAIN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13128|RENCA|134|Poniente|5|2|2|1|167|169|243|253|7|8|9|15|0|0|1|1|||||52.7|34.7|12.6|53.3|37.3|9.5|0|20231017|final20231017v2
2022|2m|10199|0|LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13108|INDEPENDENCIA|137|Norte|2|1|3|1|68|65|214|202|-6|-15|-37|-56|0|0|-1|-1|||||79.4|14.7|5.9|86.2|13.8|0|0|20231017|final20231017v2
2022|2m|10220|2|COLEGIO PRESIDENTE ALESSANDRI|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13108|INDEPENDENCIA|137|Norte|3|2|3|1|72|73|276|312|32|16|25|54|1|1|1|1|||||27.8|33.3|38.9|13.7|37|49.3|0|20231017|final20231017v2
2022|2m|10223|7|LICEO SANTA TERESITA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13108|INDEPENDENCIA|137|Norte|3|2|3|1|142|145|244|235|3|-14|-7|-23|0|-1|-1|-1|||||56.3|35.9|7.7|64.8|30.3|4.8|0|20231017|final20231017v2
2022|2m|10224|5|COLEGIO ARTURO TORO AMOR|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13108|INDEPENDENCIA|137|Norte|3|2|3|1|70|74|275|271|-8|-38|24|13|0|-1|1|1|||||25.7|35.7|38.6|39.2|32.4|28.4|0|20231017|final20231017v2
2022|2m|10232|6|COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13128|RENCA|134|Poniente|3|2|3|1|69|73|230|238|-29|-37|-21|-20|-1|-1|-1|-1|||||66.7|24.6|8.7|58.9|37|4.1|0|20231017|final20231017v2
2022|2m|10240|7|ESCUELA LUIS CRUZ MARTINEZ|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|137|Norte|2|1|2|1|61|66|226|213|9|0|-8|-25|0|0|-1|-1|2|2|3|3|62.3|34.4|3.3|89.4|10.6|0|0|20231017|final20231017v2
2022|2m|10246|6|COLEGIO POLIV. SANTA MARIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|137|Norte|3|2|2|1|131|133|216|239|-25|-35|-18|1|-1|-1|-1|0|||||67.9|21.4|10.7|62.4|33.1|4.5|0|20231017|final20231017v2
2022|2m|10248|2|LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|5|2|2|1|167|167|221|245|-25|10|-13|7|-1|0|-1|1|||||70.1|19.2|10.8|60.5|27.5|12|0|20231017|final20231017v2
2022|2m|10250|4|CENTRO EDUCACIONAL DE HUECHURABA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13107|HUECHURABA|137|Norte|2|1|2|1|49|48|231|226|17|22|-3|-12|1|1|0|-1|||||61.2|28.6|10.2|66.7|29.2|4.2|0|20231017|final20231017v2
2022|2m|10251|2|LICEO POETA FEDERICO GARCIA LORCA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|1|1|2|1|49|53|215|205|-12|-21|-19|-33|0|-1|-1|-1|||||75.5|18.4|6.1|83|15.1|1.9|0|20231017|final20231017v2
2022|2m|10252|0|LICEO ARTURO PEREZ CANTO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|2|1|2|1|71|68|227|222|-10|-7|-7|-16|0|0|-1|-1|||||60.6|26.8|12.7|79.4|19.1|1.5|0|20231017|final20231017v2
2022|2m|10253|9|LICEO POLIV. ABDON CIFUENTES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|1|1|2|1|120|124|221|230|3|-12|-13|-8|0|0|-1|-1|||||74.2|15.8|10|66.9|32.3|0.8|0|20231017|final20231017v2
2022|2m|10254|7|CENTRO EDUCACIONAL JOSE MIGUEL CARRERA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|2|1|2|1|42|41|202|203|-10|-6|-32|-35|0|0|-1|-1|||||81|14.3|4.8|95.1|2.4|2.4|0|20231017|final20231017v2
2022|2m|10255|5|COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|2|1|1|1|137|132|218|216|-7|0|-4|-8|0|0|0|-1|||||73.7|19|7.3|80.3|16.7|3|0|20231017|final20231017v2
2022|2m|10259|8|LICEO ALBERTO BLEST GANA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|1|1|2|1|56|55|228|228|12|0|-6|-10|0|0|-1|-1|||||62.5|26.8|10.7|69.1|29.1|1.8|0|20231017|final20231017v2
2022|2m|10269|5|LICEO MUNC.ALMIRANTE GALVARINO RIVEROS|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|1|1|2|1|30|29|227|218|10|-8|-7|-20|0|0|-1|-1|||||76.7|16.7|6.7|82.8|17.2|0|0|20231017|final20231017v2
2022|2m|103|1|ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA|1|DE TARAPACÁ|11|IQUIQUE|1101|IQUIQUE|11|Iquique|1|1|3|1|37|37|246|222|0|-21|-5|-36|0|0|0|-1|||||56.8|27|16.2|78.4|16.2|5.4|0|20231017|final20231017v2
2022|2m|10313|6|COLEGIO POLIV. ALEJANDRO FLORES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|3|2|2|1|77|78|254|271|-16|-1|20|33|-1|0|1|1|||||49.4|35.1|15.6|39.7|38.5|21.8|0|20231017|final20231017v2
2022|2m|10315|2|COLEGIO CRISTOBAL COLON|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|3|2|3|1|32|34|246|235|6|-7|-5|-23|0|0|0|-1|||||43.8|40.6|15.6|64.7|29.4|5.9|0|20231017|final20231017v2
2022|2m|10320|9|LICEO AVENIDA RECOLETA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|3|2|2|1|103|105|235|231|-15|-6|1|-7|-1|0|0|0|||||61.2|29.1|9.7|68.6|25.7|5.7|0|20231017|final20231017v2
2022|2m|10329|2|COLEGIO LIBERTADOR SAN MARTIN|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|3|2|2|1|72|74|254|228|16|0|20|-10|1|0|1|-1|||||45.8|36.1|18.1|70.3|23|6.8|0|20231017|final20231017v2
2022|2m|10337|3|COLEGIO MATER DOLOROSA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13107|HUECHURABA|137|Norte|3|2|2|1|42|39|242|232|-15|-43|8|-6|-1|-1|1|0|||||57.1|33.3|9.5|61.5|30.8|7.7|0|20231017|final20231017v2
2022|2m|10344|6|COLEGIO HELLEN´S COLLEGE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|3|2|3|1|63|64|257|289|-1|11|6|31|0|0|1|1|||||42.9|34.9|22.2|28.1|42.2|29.7|0|20231017|final20231017v2
2022|2m|10350|0|COLEGIO ELENA BETTINI|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13108|INDEPENDENCIA|137|Norte|3|2|3|1|64|63|244|239|-27|-35|-7|-19|-1|-1|-1|-1|||||46.9|34.4|18.8|61.9|31.7|6.3|0|20231017|final20231017v2
2022|2m|10352|7|LICEO BICENTENARIO NUEVA AURORA DE CHILE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|3|2|3|1|34|34|269|259|-13|-55|18|1|0|-1|1|0|||||26.5|44.1|29.4|44.1|41.2|14.7|0|20231017|final20231017v2
2022|2m|1036|7|COLEGIO PARTICULAR SAN FRANCISCO DE ASIS|4|DE COQUIMBO|42|CHOAPA|4204|SALAMANCA|43|Choapa|3|2|3|1|80|82|234|248|-14|-11|-17|-10|-1|0|-1|-1|||||55|31.3|13.8|52.4|37.8|9.8|0|20231017|final20231017v2
2022|2m|10377|2|LICEO POLIVALENTE SAINT ANDREWS|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13302|LAMPA|137|Norte|3|2|2|1|31|31|257|263|2|27|23|25|0|1|1|1|||||48.4|25.8|25.8|45.2|29|25.8|0|20231017|final20231017v2
2022|2m|10385|3|ESCUELA PART. ADVENTISTA SANTIAGO NORTE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13104|CONCHALÍ|137|Norte|3|2|3|1|40|39|245|266|-1|3|-6|8|0|0|-1|0|||||40|37.5|22.5|41|35.9|23.1|0|20231017|final20231017v2
2022|2m|10396|9|LICEO POLIVALENTE RAFAEL DONOSO CARRASCO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|5|2|2|1|107|118|211|229|-34|-22|-23|-9|-1|-1|-1|-1|||||78.5|17.8|3.7|66.9|28|5.1|0|20231017|final20231017v2
2022|2m|10397|7|LICEO INDUSTRIAL DE RECOLETA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13127|RECOLETA|137|Norte|5|2|1|1|58|53|193|213|-21|1|-29|-11|-1|0|-1|-1|||||82.8|13.8|3.4|79.2|18.9|1.9|0|20231017|final20231017v2
2022|2m|10399|3|LICEO POLIVALENTE RIGOBERTO FONTT I.|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13301|COLINA|137|Norte|1|1|1|1|188|197|219|228|2|7|-3|4|0|0|0|0|||||75|17|8|73.6|23.4|3|0|20231017|final20231017v2
2022|2m|10405|1|LICEO ESMERALDA|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13301|COLINA|137|Norte|1|1|1|1|84|91|231|222|16|3|9|-2|1|0|1|0|||||66.7|25|8.3|72.5|23.1|4.4|0|20231017|final20231017v2
2022|2m|10408|6|LICEO PELDEHUE|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13301|COLINA|137|Norte|1|1|1|2|74|76|186|206|-23|-15|-36|-18|-1|0|-1|-1|||||94.6|4.1|1.4|89.5|9.2|1.3|0|20231017|final20231017v2
2022|2m|10415|9|ESCUELA PARTICULAR DESIREE|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13301|COLINA|137|Norte|3|2|3|1|113|120|233|223|0|0|-18|-35|0|0|-1|-1|||3|3|61.1|32.7|6.2|73.3|25|1.7|0|20231017|final20231017v2
2022|2m|10419|1|LICEO BICENTENARIO MANUEL PLAZA REYES DE LAMPA|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13302|LAMPA|137|Norte|1|1|1|1|180|185|225|214|4|3|3|-10|0|0|0|-1|||||66.1|24.4|9.4|81.1|16.2|2.7|0|20231017|final20231017v2
2022|2m|10432|9|LICEO POLIVALENTE MANUEL RODRIGUEZ|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13303|TILTIL|137|Norte|1|1|1|1|88|87|231|223|0|2|9|-1|0|0|1|0|||||62.5|26.1|11.4|77|20.7|2.3|0|20231017|final20231017v2
2022|2m|10433|7|LICEO HUERTOS FAMILIARES|13|METROPOLITANA DE SANTIAGO|133|CHACABUC|13303|TILTIL|137|Norte|1|1|1|2|41|46|217|221|-22|-13|-5|-3|-1|0|0|0|||||75.6|9.8|14.6|76.1|17.4|6.5|0|20231017|final20231017v2
2022|2m|10450|7|ESCUELA CONSOLIDADA|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|1|1|2|1|118|115|240|249|2|2|6|11|0|0|1|1|||||53.4|31.4|15.3|55.7|29.6|14.8|0|20231017|final20231017v2
2022|2m|10452|3|LICEO PUENTE ALTO|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|1|1|2|1|41|31|240|228|14|4|6|-10|1|0|0|0||2||3|58.5|26.8|14.6|71|29|0|0|20231017|final20231017v2
2022|2m|10453|1|LICEO IND. MUNICIPALIZADO A N_ 116|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|1|1|1|1|75|69|210|227|-5|5|-12|3|0|0|-1|0|||||78.7|16|5.3|78.3|20.3|1.4|0|20231017|final20231017v2
2022|2m|10455|8|LICEO SAN GERONIMO|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|1|1|1|1|38|36|229|214|-12|-16|7|-10|0|0|0|0|||||65.8|21.1|13.2|80.6|13.9|5.6|0|20231017|final20231017v2
2022|2m|10456|6|LICEO COMERCIAL DE PUENTE ALTO|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|1|1|1|1|86|78|216|213|-10|-7|-6|-11|0|0|-1|-1|||||74.4|20.9|4.7|80.8|17.9|1.3|0|20231017|final20231017v2
2022|2m|10457|4|COLEGIO MAIPO|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|1|1|1|1|49|49|228|230|-12|17|6|6|0|0|1|0|||||67.3|20.4|12.2|71.4|14.3|14.3|0|20231017|final20231017v2
2022|2m|10470|1|LICEO MUNIC.ING.MILITAR JUAN MACKENA O.|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|1|1|2|1|81|80|213|241|-20|2|-21|3|-1|0|-1|0|||||77.8|18.5|3.7|62.5|27.5|10|0|20231017|final20231017v2
2022|2m|10479|5|COLEGIO ESTELA SEGURA|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|36|38|274|290|8|-4|23|32|0|0|1|1|||||16.7|50|33.3|26.3|39.5|34.2|0|20231017|final20231017v2
2022|2m|1048|0|LICEO NICOLAS FEDERICO LOHSE VARGAS|4|DE COQUIMBO|42|CHOAPA|4203|LOS VILOS|43|Choapa|2|1|2|1|110|113|231|229|-3|5|-3|-9|0|0|0|-1|||||70.9|15.5|13.6|69.9|24.8|5.3|0|20231017|final20231017v2
2022|2m|10482|5|COLEGIO ARTURO PRAT|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|2|1|20|18|242|240|22|23|8|2|1|1|0|0||2||3|60|30|10|61.1|38.9|0|0|20231017|final20231017v2
2022|2m|10484|1|COLEGIO CORDILLERA|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|61|62|241|246|-20|-39|-10|-12|-1|-1|-1|-1|||||52.5|29.5|18|58.1|30.6|11.3|0|20231017|final20231017v2
2022|2m|10487|6|COLEGIO POLIVALENTE DOMINGO MATTE MESIAS|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|235|242|233|236|-18|-41|-18|-22|-1|-1|-1|-1|||||60.9|26.8|12.3|61.2|31.8|7|0|20231017|final20231017v2
2022|2m|10489|2|LICEO NUESTRA SENORA DE LAS MERCEDES|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|2|1|60|65|260|261|-13|-4|26|23|-1|0|1|1|||||36.7|38.3|25|46.2|35.4|18.5|0|20231017|final20231017v2
2022|2m|10491|4|ESCUELA SANTA JOAQUINA DE VEDRUNA|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|49|47|274|285|-5|-37|23|27|0|-1|1|1|||||30.6|26.5|42.9|25.5|44.7|29.8|0|20231017|final20231017v2
2022|2m|10492|2|COLEGIO CRISTIANO BELEN|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|22|23|273|250|19|-10|22|-8|1|0|1|0|||||13.6|59.1|27.3|56.5|30.4|13|0|20231017|final20231017v2
2022|2m|10493|0|COLEGIO INGLES SAN LUIS GONZAGA II|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|96|100|269|269|10|-3|18|11|0|0|1|1|||||32.3|34.4|33.3|35|49|16|0|20231017|final20231017v2
2022|2m|10496|5|ESCUELA INDUSTRIAL LAS NIEVES|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|2|2|174|177|219|235|-15|-21|-15|-3|-1|-1|-1|0|||||75.9|13.8|10.3|63.8|29.4|6.8|0|20231017|final20231017v2
2022|2m|10500|7|COLEGIO POLIV. EL ALBORADA|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|2|1|68|72|231|231|-20|-30|-3|-7|-1|-1|0|0|||||67.6|17.6|14.7|65.3|31.9|2.8|0|20231017|final20231017v2
2022|2m|10501|5|COLEGIO POLIV. PROFESOR ILDEFONSO CALDERON|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|49|47|219|216|-6|-7|-32|-42|0|0|-1|-1|||||71.4|20.4|8.2|76.6|21.3|2.1|0|20231017|final20231017v2
2022|2m|10503|1|COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|76|73|276|302|-3|-11|25|44|0|0|1|1|||||30.3|31.6|38.2|20.5|37|42.5|0|20231017|final20231017v2
2022|2m|10505|8|LICEO POLIVALENTE MARIA REINA|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|3|1|65|67|228|231|-41|-25|-23|-27|-1|-1|-1|-1|||||69.2|16.9|13.8|68.7|28.4|3|0|20231017|final20231017v2
2022|2m|10506|6|COLEGIO SENDA DEL SABER|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|2|1|52|52|197|222|-55|-62|-37|-16|-1|-1|-1|-1|||||86.5|5.8|7.7|71.2|25|3.8|0|20231017|final20231017v2
2022|2m|10507|4|LICEO BICENTENARIO TÉCNICO LAS NIEVES|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|3|2|2|2|156|161|233|237|6|5|-1|-1|0|0|0|0|||||58.3|28.2|13.5|62.1|23.6|14.3|0|20231017|final20231017v2
2022|2m|10512|0|COLEGIO LOS AROMOS|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|4|3|5|1|23|22|259|289|11|-2|-20|-27|0|0|-1|-1|||||39.1|26.1|34.8|22.7|36.4|40.9|0|20231017|final20231017v2
2022|2m|10513|9|COLEGIO PARTICULAR NIDAL|13|METROPOLITANA DE SANTIAGO|132|CORDILLE|13201|PUENTE ALTO|136|Cordille|4|3|5|1|4|5|300|290|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
